Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","14/03/2023 01:27 UTC"
"Last updated:","16 June 2022"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=Y0gv5U
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,2021
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"Other people in need of international protection"
2021,"United Rep. of Tanzania",TZA,Thailand,THA,5,0,-
2021,"United Rep. of Tanzania",TZA,Uganda,UGA,15,0,-
2021,"United Rep. of Tanzania",TZA,"United States of America",USA,109,281,-
2021,"Turks and Caicos Islands",TCA,Ireland,IRL,0,5,-
2021,"Turks and Caicos Islands",TCA,"United States of America",USA,14,0,-
2021,Thailand,THA,Australia,AUS,22,2233,-
2021,Thailand,THA,Brazil,BRA,0,48,-
2021,Thailand,THA,Canada,CAN,0,5,-
2021,Thailand,THA,Denmark,DNK,5,0,-
2021,Thailand,THA,France,FRA,15,5,-
2021,Thailand,THA,"United Kingdom of Great Britain and Northern Ireland",GBR,36,115,-
2021,Thailand,THA,Georgia,GEO,0,5,-
2021,Thailand,THA,Germany,DEU,27,14,-
2021,Thailand,THA,Israel,ISR,0,19,-
2021,Thailand,THA,Italy,ITA,0,5,-
2021,Thailand,THA,"Rep. of Korea",KOR,10,179,-
2021,Thailand,THA,Malaysia,MYS,26,24,-
2021,Thailand,THA,"New Zealand",NZL,0,7,-
2021,Thailand,THA,Philippines,PHL,5,0,-
2021,Thailand,THA,"South Africa",ZAF,0,49,-
2021,Thailand,THA,Sweden,SWE,0,10,-
2021,Thailand,THA,"United States of America",USA,35,512,-
2021,Tibetan,TIB,Australia,AUS,10,0,-
2021,Tibetan,TIB,Belgium,BEL,6,0,-
2021,Tibetan,TIB,France,FRA,32,0,-
2021,Tibetan,TIB,Nepal,NPL,12540,0,-
2021,Tibetan,TIB,Spain,ESP,5,0,-
2021,Tajikistan,TJK,Afghanistan,AFG,0,6,-
2021,Tajikistan,TJK,Egypt,EGY,12,10,-
2021,Tajikistan,TJK,Austria,AUT,260,24,-
2021,Tajikistan,TJK,Belgium,BEL,11,5,-
2021,Tajikistan,TJK,Belarus,BLR,10,0,-
2021,Tajikistan,TJK,Canada,CAN,42,5,-
2021,Tajikistan,TJK,Czechia,CZE,5,0,-
2021,Tajikistan,TJK,Denmark,DNK,6,0,-
2021,Tajikistan,TJK,Finland,FIN,9,0,-
2021,Tajikistan,TJK,France,FRA,121,25,-
2021,Tajikistan,TJK,"United Kingdom of Great Britain and Northern Ireland",GBR,14,10,-
2021,Tajikistan,TJK,Georgia,GEO,5,7,-
2021,Tajikistan,TJK,Germany,DEU,1178,809,-
2021,Tajikistan,TJK,Greece,GRC,5,6,-
2021,Tajikistan,TJK,Iceland,ISL,5,0,-
2021,Tajikistan,TJK,India,IND,0,5,-
2021,Tajikistan,TJK,Israel,ISR,0,5,-
2021,Tajikistan,TJK,Jordan,JOR,0,15,-
2021,Tajikistan,TJK,"Rep. of Korea",KOR,0,24,-
2021,Tajikistan,TJK,Lithuania,LTU,85,5,-
2021,Tajikistan,TJK,Luxembourg,LUX,0,5,-
2021,Tajikistan,TJK,Latvia,LVA,5,0,-
2021,Tajikistan,TJK,"Rep. of Moldova",MDA,6,0,-
2021,Tajikistan,TJK,Mexico,MEX,0,5,-
2021,Tajikistan,TJK,Netherlands,NLD,28,9,-
2021,Tajikistan,TJK,Norway,NOR,5,0,-
2021,Tajikistan,TJK,Pakistan,PAK,7,0,-
2021,Tajikistan,TJK,Poland,POL,148,68,-
2021,Tajikistan,TJK,"Russian Federation",RUS,31,28,-
2021,Tajikistan,TJK,Spain,ESP,5,15,-
2021,Tajikistan,TJK,Sweden,SWE,62,25,-
2021,Tajikistan,TJK,Switzerland,CHE,26,5,-
2021,Tajikistan,TJK,"Trinidad and Tobago",TTO,0,5,-
2021,Tajikistan,TJK,Ukraine,UKR,23,187,-
2021,Tajikistan,TJK,"United States of America",USA,298,710,-
2021,Turkmenistan,TKM,Egypt,EGY,5,0,-
2021,Turkmenistan,TKM,Austria,AUT,8,0,-
2021,Turkmenistan,TKM,Canada,CAN,29,0,-
2021,Turkmenistan,TKM,Cyprus,CYP,0,5,-
2021,Turkmenistan,TKM,Czechia,CZE,7,0,-
2021,Turkmenistan,TKM,France,FRA,41,0,-
2021,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,21,41,-
2021,Turkmenistan,TKM,Georgia,GEO,0,6,-
2021,Turkmenistan,TKM,Germany,DEU,90,119,-
2021,Turkmenistan,TKM,Greece,GRC,7,5,-
2021,Turkmenistan,TKM,India,IND,0,5,-
2021,Turkmenistan,TKM,Israel,ISR,0,5,-
2021,Turkmenistan,TKM,Italy,ITA,0,5,-
2021,Turkmenistan,TKM,Kyrgyzstan,KGZ,5,0,-
2021,Turkmenistan,TKM,Luxembourg,LUX,5,0,-
2021,Turkmenistan,TKM,"Rep. of Moldova",MDA,5,0,-
2021,Turkmenistan,TKM,Netherlands,NLD,18,10,-
2021,Turkmenistan,TKM,Nigeria,NGA,0,5,-
2021,Turkmenistan,TKM,Norway,NOR,5,0,-
2021,Turkmenistan,TKM,Peru,PER,0,8,-
2021,Turkmenistan,TKM,Poland,POL,34,9,-
2021,Turkmenistan,TKM,"Russian Federation",RUS,51,5,-
2021,Turkmenistan,TKM,"Saudi Arabia",SAU,0,5,-
2021,Turkmenistan,TKM,Spain,ESP,0,5,-
2021,Turkmenistan,TKM,Sweden,SWE,16,10,-
2021,Turkmenistan,TKM,Switzerland,CHE,5,0,-
2021,Turkmenistan,TKM,Ukraine,UKR,7,0,-
2021,Turkmenistan,TKM,"United States of America",USA,204,474,-
2021,Timor-Leste,TLS,Australia,AUS,6,347,-
2021,Timor-Leste,TLS,Canada,CAN,5,0,-
2021,Timor-Leste,TLS,"South Africa",ZAF,0,7,-
2021,Timor-Leste,TLS,"United States of America",USA,0,14,-
2021,Togo,TGO,Algeria,DZA,0,14,-
2021,Togo,TGO,Egypt,EGY,0,6,-
2021,Togo,TGO,Austria,AUT,7,6,-
2021,Togo,TGO,Belgium,BEL,163,125,-
2021,Togo,TGO,Benin,BEN,0,26,-
2021,Togo,TGO,"Burkina Faso",BFA,15,0,-
2021,Togo,TGO,Brazil,BRA,61,636,-
2021,Togo,TGO,Canada,CAN,102,80,-
2021,Togo,TGO,Cameroon,CMR,18,15,-
2021,Togo,TGO,Cyprus,CYP,0,15,-
2021,Togo,TGO,Finland,FIN,5,0,-
2021,Togo,TGO,France,FRA,1091,213,-
2021,Togo,TGO,Gabon,GAB,6,0,-
2021,Togo,TGO,Gambia,GMB,18,0,-
2021,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,15,35,-
2021,Togo,TGO,Germany,DEU,986,400,-
2021,Togo,TGO,Ghana,GHA,3407,69,-
2021,Togo,TGO,Greece,GRC,88,87,-
2021,Togo,TGO,Guinea,GIN,8,0,-
2021,Togo,TGO,"Cote d'Ivoire",CIV,18,7,-
2021,Togo,TGO,Ireland,IRL,19,31,-
2021,Togo,TGO,Israel,ISR,0,6,-
2021,Togo,TGO,Italy,ITA,755,78,-
2021,Togo,TGO,"Rep. of Korea",KOR,0,14,-
2021,Togo,TGO,Liberia,LBR,5,0,-
2021,Togo,TGO,Lebanon,LBN,0,10,-
2021,Togo,TGO,Luxembourg,LUX,8,5,-
2021,Togo,TGO,Mauritania,MRT,17,136,-
2021,Togo,TGO,Mexico,MEX,19,72,-
2021,Togo,TGO,Mali,MLI,29,0,-
2021,Togo,TGO,Morocco,MAR,0,13,-
2021,Togo,TGO,Malta,MLT,5,8,-
2021,Togo,TGO,Netherlands,NLD,14,0,-
2021,Togo,TGO,Niger,NER,5,19,-
2021,Togo,TGO,Nigeria,NGA,27,9,-
2021,Togo,TGO,Portugal,PRT,7,14,-
2021,Togo,TGO,"South Africa",ZAF,11,30,-
2021,Togo,TGO,Senegal,SEN,0,32,-
2021,Togo,TGO,Spain,ESP,5,40,-
2021,Togo,TGO,Switzerland,CHE,527,12,-
2021,Togo,TGO,Tunisia,TUN,0,13,-
2021,Togo,TGO,"United States of America",USA,524,708,-
2021,Tonga,TON,Australia,AUS,28,811,-
2021,Tonga,TON,"New Zealand",NZL,0,5,-
2021,"Trinidad and Tobago",TTO,Brazil,BRA,0,7,-
2021,"Trinidad and Tobago",TTO,Canada,CAN,51,37,-
2021,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,99,154,-
2021,"Trinidad and Tobago",TTO,Germany,DEU,7,5,-
2021,"Trinidad and Tobago",TTO,Netherlands,NLD,83,12,-
2021,"Trinidad and Tobago",TTO,Spain,ESP,5,5,-
2021,"Trinidad and Tobago",TTO,"United States of America",USA,40,288,-
2021,Tunisia,TUN,Egypt,EGY,5,0,-
2021,Tunisia,TUN,Argentina,ARG,0,5,-
2021,Tunisia,TUN,Australia,AUS,0,9,-
2021,Tunisia,TUN,Austria,AUT,13,243,-
2021,Tunisia,TUN,Bahrain,BHR,0,6,-
2021,Tunisia,TUN,Belgium,BEL,68,120,-
2021,Tunisia,TUN,Brazil,BRA,6,139,-
2021,Tunisia,TUN,"Bosnia and Herzegovina",BIH,0,5,-
2021,Tunisia,TUN,Bulgaria,BGR,0,19,-
2021,Tunisia,TUN,Canada,CAN,174,160,-
2021,Tunisia,TUN,Czechia,CZE,0,6,-
2021,Tunisia,TUN,Denmark,DNK,5,10,-
2021,Tunisia,TUN,Finland,FIN,5,0,-
2021,Tunisia,TUN,France,FRA,563,91,-
2021,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,66,106,-
2021,Tunisia,TUN,Germany,DEU,251,784,-
2021,Tunisia,TUN,Greece,GRC,28,19,-
2021,Tunisia,TUN,Hungary,HUN,7,0,-
2021,Tunisia,TUN,Iceland,ISL,5,0,-
2021,Tunisia,TUN,Ireland,IRL,6,5,-
2021,Tunisia,TUN,Iraq,IRQ,0,5,-
2021,Tunisia,TUN,Italy,ITA,537,1103,-
2021,Tunisia,TUN,Jordan,JOR,11,8,-
2021,Tunisia,TUN,"Rep. of Korea",KOR,0,55,-
2021,Tunisia,TUN,Lebanon,LBN,11,0,-
2021,Tunisia,TUN,Luxembourg,LUX,0,10,-
2021,Tunisia,TUN,Malta,MLT,13,10,-
2021,Tunisia,TUN,Netherlands,NLD,23,148,-
2021,Tunisia,TUN,Norway,NOR,5,5,-
2021,Tunisia,TUN,Romania,ROU,5,20,-
2021,Tunisia,TUN,"Saudi Arabia",SAU,6,6,-
2021,Tunisia,TUN,Spain,ESP,65,440,-
2021,Tunisia,TUN,Slovenia,SVN,0,5,-
2021,Tunisia,TUN,Sweden,SWE,44,45,-
2021,Tunisia,TUN,Switzerland,CHE,177,38,-
2021,Tunisia,TUN,"Syrian Arab Rep.",SYR,5,5,-
2021,Tunisia,TUN,Ukraine,UKR,0,5,-
2021,Tunisia,TUN,"United States of America",USA,97,377,-
2021,Türkiye,TUR,Algeria,DZA,0,22,-
2021,Türkiye,TUR,Angola,AGO,0,38,-
2021,Türkiye,TUR,Egypt,EGY,0,360,-
2021,Türkiye,TUR,Argentina,ARG,7,0,-
2021,Türkiye,TUR,Armenia,ARM,16,12,-
2021,Türkiye,TUR,Australia,AUS,805,502,-
2021,Türkiye,TUR,Austria,AUT,671,671,-
2021,Türkiye,TUR,Belgium,BEL,3031,1005,-
2021,Türkiye,TUR,Benin,BEN,10,0,-
2021,Türkiye,TUR,Bangladesh,BGD,0,10,-
2021,Türkiye,TUR,"Burkina Faso",BFA,44,82,-
2021,Türkiye,TUR,Belarus,BLR,18,5,-
2021,Türkiye,TUR,Brazil,BRA,11,280,-
2021,Türkiye,TUR,"Bosnia and Herzegovina",BIH,34,35,-
2021,Türkiye,TUR,Bulgaria,BGR,9,13,-
2021,Türkiye,TUR,Canada,CAN,7085,928,-
2021,Türkiye,TUR,"Central African Rep.",CAF,8,0,-
2021,Türkiye,TUR,Chile,CHL,27,5,-
2021,Türkiye,TUR,Colombia,COL,6,8,-
2021,Türkiye,TUR,"Costa Rica",CRI,0,5,-
2021,Türkiye,TUR,Cyprus,CYP,243,262,-
2021,Türkiye,TUR,Czechia,CZE,11,27,-
2021,Türkiye,TUR,Denmark,DNK,22,33,-
2021,Türkiye,TUR,Ecuador,ECU,5,0,-
2021,Türkiye,TUR,Estonia,EST,25,5,-
2021,Türkiye,TUR,Finland,FIN,819,149,-
2021,Türkiye,TUR,France,FRA,16053,5211,-
2021,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,2646,1756,-
2021,Türkiye,TUR,Georgia,GEO,0,147,-
2021,Türkiye,TUR,Germany,DEU,35953,14831,-
2021,Türkiye,TUR,Ghana,GHA,52,9,-
2021,Türkiye,TUR,Guinea-Bissau,GNB,0,5,-
2021,Türkiye,TUR,Greece,GRC,1219,2983,-
2021,Türkiye,TUR,Croatia,HRV,26,39,-
2021,Türkiye,TUR,Hungary,HUN,33,0,-
2021,Türkiye,TUR,Iceland,ISL,10,0,-
2021,Türkiye,TUR,"Cote d'Ivoire",CIV,34,0,-
2021,Türkiye,TUR,India,IND,8,0,-
2021,Türkiye,TUR,Indonesia,IDN,0,11,-
2021,Türkiye,TUR,Ireland,IRL,20,27,-
2021,Türkiye,TUR,Iraq,IRQ,13396,4080,-
2021,Türkiye,TUR,Israel,ISR,5,211,-
2021,Türkiye,TUR,Italy,ITA,1610,378,-
2021,Türkiye,TUR,Japan,JPN,46,0,-
2021,Türkiye,TUR,Kenya,KEN,121,80,-
2021,Türkiye,TUR,Kyrgyzstan,KGZ,0,350,-
2021,Türkiye,TUR,"Rep. of Korea",KOR,0,186,-
2021,Türkiye,TUR,Liberia,LBR,16,0,-
2021,Türkiye,TUR,Lebanon,LBN,7,6,-
2021,Türkiye,TUR,Lithuania,LTU,63,0,-
2021,Türkiye,TUR,Luxembourg,LUX,103,70,-
2021,Türkiye,TUR,Latvia,LVA,31,0,-
2021,Türkiye,TUR,Mauritania,MRT,5,15,-
2021,Türkiye,TUR,"North Macedonia",MKD,0,5,-
2021,Türkiye,TUR,"Rep. of Moldova",MDA,61,23,-
2021,Türkiye,TUR,Mexico,MEX,8,7,-
2021,Türkiye,TUR,Mali,MLI,21,6,-
2021,Türkiye,TUR,Malawi,MWI,31,25,-
2021,Türkiye,TUR,Morocco,MAR,5,28,-
2021,Türkiye,TUR,Malta,MLT,7,11,-
2021,Türkiye,TUR,Netherlands,NLD,4394,1834,-
2021,Türkiye,TUR,Nigeria,NGA,226,210,-
2021,Türkiye,TUR,Norway,NOR,1104,61,-
2021,Türkiye,TUR,"New Zealand",NZL,58,6,-
2021,Türkiye,TUR,Pakistan,PAK,6,0,-
2021,Türkiye,TUR,Paraguay,PRY,5,5,-
2021,Türkiye,TUR,Peru,PER,46,40,-
2021,Türkiye,TUR,Philippines,PHL,55,21,-
2021,Türkiye,TUR,Poland,POL,238,46,-
2021,Türkiye,TUR,Portugal,PRT,29,13,-
2021,Türkiye,TUR,Romania,ROU,55,59,-
2021,Türkiye,TUR,"South Africa",ZAF,5,10,-
2021,Türkiye,TUR,"Russian Federation",RUS,5,0,-
2021,Türkiye,TUR,Senegal,SEN,5,49,-
2021,Türkiye,TUR,Spain,ESP,167,475,-
2021,Türkiye,TUR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,98,17,-
2021,Türkiye,TUR,Sudan,SDN,5,0,-
2021,Türkiye,TUR,Slovakia,SVK,5,0,-
2021,Türkiye,TUR,Slovenia,SVN,59,27,-
2021,Türkiye,TUR,Sweden,SWE,2303,539,-
2021,Türkiye,TUR,Switzerland,CHE,7234,1118,-
2021,Türkiye,TUR,"Syrian Arab Rep.",SYR,6,8,-
2021,Türkiye,TUR,"United Rep. of Tanzania",TZA,0,10,-
2021,Türkiye,TUR,Togo,TGO,63,10,-
2021,Türkiye,TUR,Uganda,UGA,63,13,-
2021,Türkiye,TUR,Ukraine,UKR,6,14,-
2021,Türkiye,TUR,Uruguay,URY,13,5,-
2021,Türkiye,TUR,"United States of America",USA,4181,6780,-
2021,Türkiye,TUR,"Venezuela (Bolivarian Republic of)",VEN,6,0,-
2021,Türkiye,TUR,Zambia,ZMB,82,0,-
2021,"United Arab Emirates",ARE,Australia,AUS,5,0,-
2021,"United Arab Emirates",ARE,Canada,CAN,14,27,-
2021,"United Arab Emirates",ARE,Ecuador,ECU,5,0,-
2021,"United Arab Emirates",ARE,"United Kingdom of Great Britain and Northern Ireland",GBR,22,14,-
2021,"United Arab Emirates",ARE,Germany,DEU,33,0,-
2021,"United Arab Emirates",ARE,Philippines,PHL,6,6,-
2021,"United Arab Emirates",ARE,Spain,ESP,0,5,-
2021,"United Arab Emirates",ARE,Sweden,SWE,5,0,-
2021,"United Arab Emirates",ARE,"United States of America",USA,70,163,-
2021,Uganda,UGA,Angola,AGO,0,6,-
2021,Uganda,UGA,Egypt,EGY,13,19,-
2021,Uganda,UGA,Australia,AUS,59,91,-
2021,Uganda,UGA,Austria,AUT,35,6,-
2021,Uganda,UGA,Burundi,BDI,21,5,-
2021,Uganda,UGA,Belgium,BEL,24,25,-
2021,Uganda,UGA,Botswana,BWA,19,7,-
2021,Uganda,UGA,Brazil,BRA,6,36,-
2021,Uganda,UGA,Canada,CAN,974,267,-
2021,Uganda,UGA,"Central African Rep.",CAF,7,0,-
2021,Uganda,UGA,China,CHN,5,116,-
2021,Uganda,UGA,"Dem. Rep. of the Congo",COD,25,0,-
2021,Uganda,UGA,Czechia,CZE,5,0,-
2021,Uganda,UGA,Denmark,DNK,73,5,-
2021,Uganda,UGA,Ethiopia,ETH,13,5,-
2021,Uganda,UGA,Finland,FIN,36,6,-
2021,Uganda,UGA,France,FRA,215,15,-
2021,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,1157,265,-
2021,Uganda,UGA,Germany,DEU,247,337,-
2021,Uganda,UGA,Ghana,GHA,9,0,-
2021,Uganda,UGA,Greece,GRC,71,42,-
2021,Uganda,UGA,"China, Hong Kong SAR",HKG,5,0,-
2021,Uganda,UGA,Hungary,HUN,7,0,-
2021,Uganda,UGA,Iceland,ISL,17,0,-
2021,Uganda,UGA,India,IND,0,38,-
2021,Uganda,UGA,Indonesia,IDN,5,22,-
2021,Uganda,UGA,Ireland,IRL,45,41,-
2021,Uganda,UGA,Israel,ISR,0,203,-
2021,Uganda,UGA,Italy,ITA,7,0,-
2021,Uganda,UGA,Japan,JPN,6,0,-
2021,Uganda,UGA,Kenya,KEN,794,2292,-
2021,Uganda,UGA,"Rep. of Korea",KOR,38,50,-
2021,Uganda,UGA,Lesotho,LSO,9,5,-
2021,Uganda,UGA,Luxembourg,LUX,5,0,-
2021,Uganda,UGA,Mexico,MEX,0,45,-
2021,Uganda,UGA,Malaysia,MYS,5,11,-
2021,Uganda,UGA,Malawi,MWI,5,16,-
2021,Uganda,UGA,Mozambique,MOZ,5,36,-
2021,Uganda,UGA,Malta,MLT,0,5,-
2021,Uganda,UGA,Namibia,NAM,7,6,-
2021,Uganda,UGA,Netherlands,NLD,488,87,-
2021,Uganda,UGA,Norway,NOR,110,0,-
2021,Uganda,UGA,"New Zealand",NZL,5,5,-
2021,Uganda,UGA,Philippines,PHL,5,0,-
2021,Uganda,UGA,Portugal,PRT,5,0,-
2021,Uganda,UGA,Romania,ROU,5,0,-
2021,Uganda,UGA,"South Africa",ZAF,460,3927,-
2021,Uganda,UGA,Spain,ESP,7,5,-
2021,Uganda,UGA,Sudan,SDN,5,0,-
2021,Uganda,UGA,Slovakia,SVK,5,0,-
2021,Uganda,UGA,Eswatini,SWZ,6,0,-
2021,Uganda,UGA,Sweden,SWE,748,79,-
2021,Uganda,UGA,Switzerland,CHE,58,20,-
2021,Uganda,UGA,"United Rep. of Tanzania",TZA,15,5,-
2021,Uganda,UGA,"United States of America",USA,1773,3646,-
2021,Uganda,UGA,Zambia,ZMB,208,27,-
2021,Uganda,UGA,Zimbabwe,ZWE,10,0,-
2021,"Unknown ",,Egypt,EGY,0,5,-
2021,"Unknown ",,Argentina,ARG,642,47,-
2021,"Unknown ",,Australia,AUS,1500,1024,-
2021,"Unknown ",,Austria,AUT,5009,546,-
2021,"Unknown ",,Belgium,BEL,6979,520,-
2021,"Unknown ",,Brazil,BRA,0,35,-
2021,"Unknown ",,Canada,CAN,10016,10016,-
2021,"Unknown ",,Chile,CHL,434,46,-
2021,"Unknown ",,Colombia,COL,5,0,-
2021,"Unknown ",,Cyprus,CYP,0,87,-
2021,"Unknown ",,Czechia,CZE,0,536,-
2021,"Unknown ",,Ecuador,ECU,26,0,-
2021,"Unknown ",,Finland,FIN,137,48,-
2021,"Unknown ",,France,FRA,6976,1517,-
2021,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,1807,336,-
2021,"Unknown ",,Georgia,GEO,28,23,-
2021,"Unknown ",,Germany,DEU,37702,6777,-
2021,"Unknown ",,Greece,GRC,11050,0,-
2021,"Unknown ",,Hungary,HUN,934,0,-
2021,"Unknown ",,Iceland,ISL,12,0,-
2021,"Unknown ",,Ireland,IRL,0,379,-
2021,"Unknown ",,Israel,ISR,209,42,-
2021,"Unknown ",,Italy,ITA,2517,574,-
2021,"Unknown ",,Japan,JPN,329,16709,-
2021,"Unknown ",,"Rep. of Korea",KOR,0,5,-
2021,"Unknown ",,Luxembourg,LUX,10,30,-
2021,"Unknown ",,Malta,MLT,626,0,-
2021,"Unknown ",,Netherlands,NLD,2821,592,-
2021,"Unknown ",,Norway,NOR,28,5,-
2021,"Unknown ",,"New Zealand",NZL,643,102,-
2021,"Unknown ",,Peru,PER,16,6,-
2021,"Unknown ",,Philippines,PHL,0,8,-
2021,"Unknown ",,Poland,POL,0,5,-
2021,"Unknown ",,Portugal,PRT,0,10,-
2021,"Unknown ",,"Russian Federation",RUS,5,5,-
2021,"Unknown ",,"Saudi Arabia",SAU,0,25,-
2021,"Unknown ",,Spain,ESP,32,60,-
2021,"Unknown ",,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,5,-
2021,"Unknown ",,Sweden,SWE,537,278,-
2021,"Unknown ",,Switzerland,CHE,1649,73,-
2021,"Unknown ",,"Syrian Arab Rep.",SYR,5,0,-
2021,"Unknown ",,Türkiye,TUR,1601,8599,-
2021,"Unknown ",,"United States of America",USA,6276,4292,-
2021,"Unknown ",,Zambia,ZMB,71,0,-
2021,Ukraine,UKR,Argentina,ARG,121,84,-
2021,Ukraine,UKR,Armenia,ARM,117,0,-
2021,Ukraine,UKR,Australia,AUS,18,99,-
2021,Ukraine,UKR,Austria,AUT,253,113,-
2021,Ukraine,UKR,Azerbaijan,AZE,5,0,-
2021,Ukraine,UKR,Belgium,BEL,289,155,-
2021,Ukraine,UKR,Belarus,BLR,2378,14,-
2021,Ukraine,UKR,"Bolivia (Plurinational State of)",BOL,5,0,-
2021,Ukraine,UKR,Brazil,BRA,20,83,-
2021,Ukraine,UKR,Bulgaria,BGR,0,6,-
2021,Ukraine,UKR,Canada,CAN,1228,98,-
2021,Ukraine,UKR,"Costa Rica",CRI,13,5,-
2021,Ukraine,UKR,Cyprus,CYP,31,64,-
2021,Ukraine,UKR,Czechia,CZE,225,120,-
2021,Ukraine,UKR,Denmark,DNK,29,14,-
2021,Ukraine,UKR,Ecuador,ECU,15,0,-
2021,Ukraine,UKR,Estonia,EST,28,0,-
2021,Ukraine,UKR,Finland,FIN,11,14,-
2021,Ukraine,UKR,France,FRA,2801,588,-
2021,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,225,266,-
2021,Ukraine,UKR,Georgia,GEO,481,0,-
2021,Ukraine,UKR,Germany,DEU,918,1328,-
2021,Ukraine,UKR,Greece,GRC,169,99,-
2021,Ukraine,UKR,Croatia,HRV,8,0,-
2021,Ukraine,UKR,Hungary,HUN,13,0,-
2021,Ukraine,UKR,Iceland,ISL,20,0,-
2021,Ukraine,UKR,India,IND,0,5,-
2021,Ukraine,UKR,Ireland,IRL,79,15,-
2021,Ukraine,UKR,Israel,ISR,27,544,-
2021,Ukraine,UKR,Italy,ITA,3379,680,-
2021,Ukraine,UKR,Jordan,JOR,0,9,-
2021,Ukraine,UKR,Kyrgyzstan,KGZ,18,0,-
2021,Ukraine,UKR,"Rep. of Korea",KOR,14,24,-
2021,Ukraine,UKR,Kuwait,KWT,0,5,-
2021,Ukraine,UKR,Liechtenstein,LIE,5,0,-
2021,Ukraine,UKR,Lithuania,LTU,64,5,-
2021,Ukraine,UKR,Luxembourg,LUX,5,10,-
2021,Ukraine,UKR,Latvia,LVA,0,5,-
2021,Ukraine,UKR,"Rep. of Moldova",MDA,18,7,-
2021,Ukraine,UKR,Mexico,MEX,19,5,-
2021,Ukraine,UKR,Malta,MLT,142,54,-
2021,Ukraine,UKR,Netherlands,NLD,34,35,-
2021,Ukraine,UKR,Norway,NOR,13,0,-
2021,Ukraine,UKR,Panama,PAN,0,5,-
2021,Ukraine,UKR,Peru,PER,17,0,-
2021,Ukraine,UKR,Poland,POL,422,109,-
2021,Ukraine,UKR,Portugal,PRT,447,40,-
2021,Ukraine,UKR,Romania,ROU,17,0,-
2021,Ukraine,UKR,"South Africa",ZAF,5,0,-
2021,Ukraine,UKR,"Russian Federation",RUS,8921,126,-
2021,Ukraine,UKR,Spain,ESP,1515,2820,-
2021,Ukraine,UKR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,15,0,-
2021,Ukraine,UKR,Slovakia,SVK,24,0,-
2021,Ukraine,UKR,Slovenia,SVN,5,0,-
2021,Ukraine,UKR,Sweden,SWE,226,334,-
2021,Ukraine,UKR,Switzerland,CHE,91,29,-
2021,Ukraine,UKR,Uruguay,URY,11,6,-
2021,Ukraine,UKR,"United States of America",USA,2608,11404,-
2021,Uruguay,URY,"Bolivia (Plurinational State of)",BOL,10,0,-
2021,Uruguay,URY,Brazil,BRA,0,36,-
2021,Uruguay,URY,Canada,CAN,5,18,-
2021,Uruguay,URY,"Costa Rica",CRI,0,5,-
2021,Uruguay,URY,Italy,ITA,5,5,-
2021,Uruguay,URY,Mexico,MEX,13,42,-
2021,Uruguay,URY,"New Zealand",NZL,0,7,-
2021,Uruguay,URY,Paraguay,PRY,0,6,-
2021,Uruguay,URY,Peru,PER,0,5,-
2021,Uruguay,URY,Spain,ESP,7,335,-
2021,Uruguay,URY,"United States of America",USA,5,189,-
2021,"United States of America",USA,Argentina,ARG,5,12,-
2021,"United States of America",USA,Australia,AUS,17,58,-
2021,"United States of America",USA,Austria,AUT,5,0,-
2021,"United States of America",USA,Belgium,BEL,0,10,-
2021,"United States of America",USA,Brazil,BRA,0,56,-
2021,"United States of America",USA,Canada,CAN,53,1056,-
2021,"United States of America",USA,Chile,CHL,0,5,-
2021,"United States of America",USA,"Costa Rica",CRI,5,39,-
2021,"United States of America",USA,Denmark,DNK,0,5,-
2021,"United States of America",USA,Ecuador,ECU,8,0,-
2021,"United States of America",USA,Finland,FIN,0,5,-
2021,"United States of America",USA,France,FRA,9,5,-
2021,"United States of America",USA,"United Kingdom of Great Britain and Northern Ireland",GBR,67,121,-
2021,"United States of America",USA,Germany,DEU,125,23,-
2021,"United States of America",USA,Croatia,HRV,0,5,-
2021,"United States of America",USA,Ireland,IRL,0,21,-
2021,"United States of America",USA,Italy,ITA,5,0,-
2021,"United States of America",USA,"Rep. of Korea",KOR,0,5,-
